Service Request Number,Service Request: Type Name,Work Order Number,Date/Time Opened,Date/Time Closed,Service Request Status,Service Request: Description,Department,Work Order Status,Street Block,Zip Code,_key,_address,_latitude,_longitude,_count
SR20-05372402,No Heat Complaint,20-03377558,11/1/2020 8:15 AM,11/12/2020 11:55 AM,Completed,LANDLORD TURNED OFF THE GAS BECAUSE HE'S SELLING THE PROPERTY,DOB - Buildings,Closed,2700 S Homan Ave,60623,2700 S Homan Ave-60623,"2700 S Homan Ave, Chicago, IL 60623, USA",41.842498,-87.71019690000001,1
SR20-05373193,No Heat Complaint,20-03377848,11/1/2020 11:43 AM,11/4/2020 3:47 PM,Completed,"caller is father of daughter, father live at other location",DOB - Buildings,Closed,11800 S State St,60628,11800 S State St-60628,"11800 S State St, Chicago, IL 60628, USA",41.6797335,-87.623015,1
SR20-05373568,No Heat Complaint,20-03378003,11/1/2020 1:30 PM,11/4/2020 2:30 PM,Completed,,DOB - Buildings,Closed,4400 N Sheridan Rd,60640,4400 N Sheridan Rd-60640,"4400 N Sheridan Rd, Chicago, IL 60640, USA",41.962008,-87.65498,2
SR20-05373760,No Heat Complaint,20-03378077,11/1/2020 2:40 PM,11/3/2020 5:37 PM,Completed,,DOB - Buildings,Closed,2500 E 83Rd St,60617,2500 E 83Rd St-60617,"2500 E 83rd St, Chicago, IL 60617, USA",41.744754,-87.563512,2
SR20-05374342,No Heat Complaint,20-03378284,11/1/2020 5:02 PM,11/5/2020 4:00 PM,Completed,,DOB - Buildings,Closed,4400 S Greenwood Ave,60653,4400 S Greenwood Ave-60653,"4400 S Greenwood Ave, Chicago, IL 60653, USA",41.8150656,-87.5993743,7
SR20-05374358,No Heat Complaint,20-03378293,11/1/2020 5:07 PM,11/10/2020 1:31 PM,Completed,,DOB - Buildings,Closed,2200 N Marmora Ave,60639,2200 N Marmora Ave-60639,"2200 N Marmora Ave, Chicago, IL 60639, USA",41.920102,-87.7731426,1
SR20-05374521,No Heat Complaint,20-03378368,11/1/2020 5:45 PM,11/3/2020 9:46 AM,Completed,,DOB - Buildings,Closed,7800 S Coles Ave,60649,7800 S Coles Ave-60649,"7800 S Coles Ave, Chicago, IL 60649, USA",41.7541499,-87.5529119,1
SR20-05374733,No Heat Complaint,20-03378456,11/1/2020 6:36 PM,11/10/2020 1:30 PM,Completed,,DOB - Buildings,Closed,100 N Wood St,60612,100 N Wood St-60612,"100 N Wood St, Chicago, IL 60612, USA",41.8832101,-87.67178849999999,1
SR20-05374938,No Heat Complaint,20-03378502,11/1/2020 7:20 PM,11/10/2020 1:30 PM,Completed,,DOB - Buildings,Closed,2900 N Long Ave,60641,2900 N Long Ave-60641,"2900 N Long Ave, Chicago, IL 60641, USA",41.9331551,-87.7613928,1
SR20-05375319,No Heat Complaint,20-03378624,11/1/2020 9:07 PM,11/10/2020 1:30 PM,Completed,I've been taking photos of my indoor thermometer and the one attached is from last Wednesday (10/18) at 9:30am. I work from home so the heating during the day is important.,DOB - Buildings,Closed,4800 N Hoyne Ave,60625,4800 N Hoyne Ave-60625,"4800 N Hoyne Ave, Chicago, IL 60625, USA",41.9687157,-87.6816114,1
SR20-05375647,No Heat Complaint,20-03378723,11/2/2020 12:24 AM,11/10/2020 1:30 PM,Completed,,DOB - Buildings,Closed,1900 N La Crosse Ave,60639,1900 N La Crosse Ave-60639,"1900 N La Crosse Ave, Chicago, IL 60639, USA",41.9150983,-87.7472859,1
SR20-05375751,No Heat Complaint,20-03378782,11/2/2020 3:03 AM,11/10/2020 1:30 PM,Completed,,DOB - Buildings,Closed,6000 N Kenmore Ave,60660,6000 N Kenmore Ave-60660,"6000 N Kenmore Ave, Chicago, IL 60660, USA",41.990984,-87.65722199999999,3
SR20-05375765,No Heat Complaint,20-03378788,11/2/2020 3:50 AM,11/10/2020 1:30 PM,Completed,"Landlord (who lives on premisses, purposely Shut off this resident's Gas/heat (off for 5 days) 
This SR is being received from tenant via neighbor   language   interpreter:",DOB - Buildings,Closed,4500 N Kildare Ave,60630,4500 N Kildare Ave-60630,"4500 N Kildare Ave, Chicago, IL 60630, USA",41.96268389999999,-87.7356904,1
SR20-05376212,No Heat Complaint,20-03379014,11/2/2020 7:59 AM,11/2/2020 2:22 PM,Completed,,DOB - Buildings,Closed,8000 S Calumet Ave,60619,8000 S Calumet Ave-60619,"8000 S Calumet Ave, Chicago, IL 60619, USA",41.7491149,-87.61684149999999,1
SR20-05376803,No Heat Complaint,20-03379344,11/2/2020 9:01 AM,11/13/2020 8:43 AM,Completed,,DOB - Buildings,Closed,0 E 49Th St,60615,0 E 49Th St-60615,"816 E 49th St, Chicago, IL 60653, USA",41.806126,-87.605485,2
SR20-05377397,No Heat Complaint,20-03379699,11/2/2020 9:51 AM,11/10/2020 1:30 PM,Completed,NO HEAT BLOWS OUT OF FURNANCE,DOB - Buildings,Closed,4200 W Wilcox St,60624,4200 W Wilcox St-60624,"4200 W Wilcox St, Chicago, IL 60624, USA",41.8790232,-87.73063259999999,3
SR20-05377850,No Heat Complaint,20-03380011,11/2/2020 10:31 AM,11/13/2020 8:43 AM,Completed,,DOB - Buildings,Closed,7500 S Saginaw Ave,60649,7500 S Saginaw Ave-60649,"7500 S Saginaw Ave, Chicago, IL 60649, USA",41.7587431,-87.56036619999999,1
SR20-05378460,No Heat Complaint,20-03380384,11/2/2020 11:31 AM,11/10/2020 11:07 AM,Completed,,DOB - Buildings,Closed,7400 S Union Ave,60621,7400 S Union Ave-60621,"7400 S Union Ave, Chicago, IL 60621, USA",41.759642,-87.64218,2
SR20-05378782,No Heat Complaint,20-03380588,11/2/2020 11:59 AM,11/13/2020 8:43 AM,Completed,,DOB - Buildings,Closed,3000 E 93Rd St,60617,3000 E 93Rd St-60617,"3000 E 93rd St, Chicago, IL 60617, USA",41.726424,-87.55066120000001,4
SR20-05379754,No Heat Complaint,20-03381206,11/2/2020 1:20 PM,11/10/2020 1:49 PM,Completed,,DOB - Buildings,Closed,5400 S California Ave,60632,5400 S California Ave-60632,"5400 S California Ave, Chicago, IL 60632, USA",41.7953831,-87.6942121,1
SR20-05380227,No Heat Complaint,20-03381513,11/2/2020 2:00 PM,11/13/2020 8:43 AM,Completed,,DOB - Buildings,Closed,7100 S East End Ave,60649,7100 S East End Ave-60649,"7100 S East End Ave, Chicago, IL 60649, USA",41.7659067,-87.5840054,5
SR20-05381266,No Heat Complaint,20-03382140,11/2/2020 3:53 PM,11/6/2020 3:07 PM,Completed,**TENANT HAS A CHILD AND NEEDS HOT WATER**HAS HAD NO WATER FOR 3 MONTHS **,DOB - Buildings,Closed,1300 S Springfield Ave,60623,1300 S Springfield Ave-60623,"1300 S Springfield Ave, Chicago, IL 60623, USA",41.8642518,-87.72307239999999,1
SR20-05381391,No Heat Complaint,20-03382218,11/2/2020 4:10 PM,11/10/2020 1:30 PM,Completed,,DOB - Buildings,Closed,1800 N Dayton St,60614,1800 N Dayton St-60614,"1800 N Dayton St, Chicago, IL 60614, USA",41.913987,-87.649759,1
SR20-05381847,No Heat Complaint,20-03382487,11/2/2020 5:20 PM,11/13/2020 8:43 AM,Completed,,DOB - Buildings,Closed,7200 S South Shore Dr,60649,7200 S South Shore Dr-60649,"7200 S South Shore Dr, Chicago, IL 60649, USA",41.76557589999999,-87.56231389999999,2
SR20-05381951,No Heat Complaint,20-03382540,11/2/2020 5:43 PM,11/3/2020 8:23 AM,Completed,Electricity is out which is why the heat is out,DOB - Buildings,Closed,1400 N Linder Ave,60651,1400 N Linder Ave-60651,"1400 N Linder Ave, Chicago, IL 60651, USA",41.9058813,-87.763639,3
SR20-05382343,No Heat Complaint,20-03382741,11/2/2020 7:22 PM,11/10/2020 9:46 AM,Completed,,DOB - Buildings,Closed,6400 S Harvard Ave,60621,6400 S Harvard Ave-60621,"6400 S Harvard Ave, Chicago, IL 60621, USA",41.7779694,-87.6335174,1
SR20-05382403,No Heat Complaint,20-03382772,11/2/2020 7:43 PM,11/3/2020 1:53 PM,Completed,,DOB - Buildings,Closed,7900 S Ashland Ave,60620,7900 S Ashland Ave-60620,"7900 S Ashland Ave, Chicago, IL 60620, USA",41.7501615,-87.6638062,1
SR20-05384162,No Heat Complaint,20-03383389,11/3/2020 8:23 AM,11/6/2020 2:06 PM,Completed,LANDLORD IS working on it with no luck in past 16hrs,DOB - Buildings,Closed,300 W North Ave,60610,300 W North Ave-60610,"300 W North Ave, Chicago, IL 60610, USA",41.91158370000001,-87.6371076,1
SR20-05385168,No Heat Complaint,20-03383823,11/3/2020 9:52 AM,11/18/2020 8:59 AM,Completed,,DOB - Buildings,Closed,4600 N Lawndale Ave,60625,4600 N Lawndale Ave-60625,"4600 N Lawndale Ave, Chicago, IL 60625, USA",41.9656706,-87.72112589999999,1
SR20-05387588,No Heat Complaint,20-03384947,11/3/2020 1:22 PM,11/4/2020 4:01 PM,Completed,,DOB - Buildings,Closed,5700 S Ashland Ave,60636,5700 S Ashland Ave-60636,"5700 S Ashland Ave, Chicago, IL 60636, USA",41.7901902,-87.6648558,1
SR20-05387734,No Heat Complaint,20-03385010,11/3/2020 1:36 PM,11/5/2020 11:44 AM,Completed,,DOB - Buildings,Closed,10700 S Lafayette Ave,60628,10700 S Lafayette Ave-60628,"10700 S Lafayette Ave, Chicago, IL 60628, USA",41.6998514,-87.6245034,3
SR20-05388225,No Heat Complaint,20-03385284,11/3/2020 2:26 PM,11/4/2020 1:56 PM,Completed,,DOB - Buildings,Closed,1200 W 81St St,60620,1200 W 81St St-60620,"1200 W 81st St, Chicago, IL 60620, USA",41.7469492,-87.6543683,1
SR20-05389578,No Heat Complaint,20-03385851,11/3/2020 5:20 PM,11/6/2020 2:06 PM,Completed,,DOB - Buildings,Closed,1500 N North Park Ave,60610,1500 N North Park Ave-60610,"1500 N North Park Avenue, Chicago, IL 60610, USA",41.9093943,-87.63708500000001,1
SR20-05390741,No Heat Complaint,20-03386234,11/4/2020 1:00 AM,11/6/2020 2:06 PM,Completed,,DOB - Buildings,Closed,2000 N Spaulding Ave,60647,2000 N Spaulding Ave-60647,"2000 N Spaulding Ave, Chicago, IL 60647, USA",41.9175701,-87.7104481,1
SR20-05390914,No Heat Complaint,20-03386281,11/4/2020 5:34 AM,11/6/2020 2:06 PM,Completed,,DOB - Buildings,Closed,5600 W West End Ave,60644,5600 W West End Ave-60644,"5600 W West End Ave, Chicago, IL 60644, USA",41.8842237,-87.76500270000001,1
SR20-05393466,No Heat Complaint,20-03387766,11/4/2020 11:29 AM,11/9/2020 12:53 PM,Completed,Please contact caller prior to coming out for entry- MUST KNOW WHEN INSPECTOR IS COMING OUT,DOB - Buildings,Closed,2800 W Lunt Ave,60645,2800 W Lunt Ave-60645,"2800 W Lunt Ave, Chicago, IL 60645, USA",42.0084638,-87.6997746,1
SR20-05395801,No Heat Complaint,20-03389087,11/4/2020 3:25 PM,11/9/2020 6:16 AM,Completed,,DOB - Buildings,Closed,7900 S Ridgeland Ave,60617,7900 S Ridgeland Ave-60617,"7900 S Ridgeland Ave, Chicago, IL 60649, USA",41.75133,-87.5817852,1
SR20-05396903,No Heat Complaint,20-03389856,11/4/2020 6:55 PM,11/9/2020 4:29 PM,Completed,CALLER HOME AFTER 1 PM,DOB - Buildings,Closed,800 W 33Rd Pl,60608,800 W 33Rd Pl-60608,"800 W 33rd Pl, Chicago, IL 60608, USA",41.8338437,-87.646177,1
SR20-05397118,No Heat Complaint,20-03389933,11/4/2020 8:10 PM,11/9/2020 8:05 AM,Completed,HAS 2 CHILDREN /,DOB - Buildings,Closed,1800 S Trumbull Ave,60623,1800 S Trumbull Ave-60623,"1800 S Trumbull Ave, Chicago, IL 60623, USA",41.857184,-87.7114868,2
SR20-05397485,No Heat Complaint,20-03390061,11/4/2020 10:19 PM,11/9/2020 6:19 AM,Completed,,DOB - Buildings,Closed,5400 S Ridgewood Ct,60615,5400 S Ridgewood Ct-60615,"5400 S Ridgewood Ct, Chicago, IL 60615, USA",41.7979452,-87.5929506,1
SR20-05398606,No Heat Complaint,20-03390585,11/5/2020 8:22 AM,11/6/2020 1:32 PM,Completed,,DOB - Buildings,Closed,9000 S Escanaba Ave,60617,9000 S Escanaba Ave-60617,"9000 S Escanaba Ave, Chicago, IL 60617, USA",41.731697,-87.55436019999999,1
SR20-05398911,No Heat Complaint,20-03390785,11/5/2020 8:56 AM,11/16/2020 12:11 PM,Completed,,DOB - Buildings,Closed,4100 W Washington Blvd,60624,4100 W Washington Blvd-60624,"4100 W Washington Blvd, Chicago, IL 60624, USA",41.8822944,-87.72842039999999,1
SR20-05399759,No Heat Complaint,20-03391398,11/5/2020 10:14 AM,11/13/2020 11:15 AM,Completed,"THE CALLER STATED THAT SHE HAS MICE PROBLEM, NO SMOKE DETECTOR AND CARBONIZE, SINK IS BACK UP IN THE KITCHEN SHE WASHING HER DISHES IN THE TUB.",DOB - Buildings,Closed,4400 S Campbell Ave,60632,4400 S Campbell Ave-60632,"4400 S Campbell Ave, Chicago, IL 60632, USA",41.8137297,-87.6875622,2
SR20-05404377,No Heat Complaint,20-03394184,11/5/2020 5:42 PM,11/10/2020 4:06 PM,Completed,,DOB - Buildings,Closed,12100 S State St,60628,12100 S State St-60628,"12100 S State St, Chicago, IL 60628, USA",41.6742038,-87.6228222,1
SR20-05407983,No Heat Complaint,20-03395967,11/6/2020 10:37 AM,11/17/2020 11:15 AM,Completed,,DOB - Buildings,Closed,5500 S Peoria St,60621,5500 S Peoria St-60621,"5500 S Peoria St, Chicago, IL 60609, USA",41.7942955,-87.64758479999999,1
SR20-05408902,No Heat Complaint,20-03396530,11/6/2020 11:45 AM,11/13/2020 3:27 PM,Completed,,DOB - Buildings,Closed,8700 S Beverly Ave,60620,8700 S Beverly Ave-60620,"8700 S Beverly Blvd, Chicago, IL 60620, USA",41.7356091,-87.6726632,3
SR20-05411370,No Heat Complaint,20-03397922,11/6/2020 3:31 PM,11/10/2020 7:18 AM,Completed,,DOB - Buildings,Closed,7700 S Coles Ave,60649,7700 S Coles Ave-60649,"7700 S Coles Ave, Chicago, IL 60649, USA",41.7560297,-87.55501170000001,1
SR20-05413562,No Heat Complaint,20-03398764,11/7/2020 8:17 AM,11/13/2020 11:24 AM,Completed,,DOB - Buildings,Closed,600 N Lake Shore Dr,60611,600 N Lake Shore Dr-60611,"600 N Lake Shore Dr, Chicago, IL 60611, USA",41.892964,-87.6157068,2
SR20-05415469,No Heat Complaint,20-03399613,11/7/2020 4:40 PM,11/16/2020 12:11 PM,Completed,SPANISH SPEAKING - HEATER MAKES A LOT OF NOISE WHEN IT COMES ON,DOB - Buildings,Closed,4000 W Melrose St,60641,4000 W Melrose St-60641,"4000 W Melrose St, Chicago, IL 60641, USA",41.9400001,-87.7271962,2
SR20-05415914,No Heat Complaint,20-03399745,11/7/2020 6:41 PM,11/16/2020 12:11 PM,Completed,,DOB - Buildings,Closed,700 N Monticello Ave,60624,700 N Monticello Ave-60624,"700 N Monticello Ave, Chicago, IL 60624, USA",41.893668,-87.7176937,2
SR20-05416897,No Heat Complaint,20-03399967,11/8/2020 4:18 AM,11/17/2020 8:44 AM,Completed,,DOB - Buildings,Closed,6100 S Dr Martin Luther King Jr Dr,60637,6100 S Dr Martin Luther King Jr Dr-60637,"6100 S Martin Luther King Dr, Chicago, IL 60637, USA",41.7837682,-87.6159743,2
SR20-05422210,No Heat Complaint,20-03401991,11/9/2020 9:25 AM,11/16/2020 12:06 PM,Completed,1ST FLR,DOB - Buildings,Closed,5000 W Jackson Blvd,60644,5000 W Jackson Blvd-60644,"5000 W Jackson Blvd, Chicago, IL 60644, USA",41.87698899999999,-87.7494798,4
SR20-05423126,No Heat Complaint,20-03402633,11/9/2020 10:31 AM,11/17/2020 8:38 AM,Completed,,DOB - Buildings,Closed,7800 S Jeffery Blvd,60649,7800 S Jeffery Blvd-60649,"7800 S Jeffery Blvd, Chicago, IL 60649, USA",41.753252,-87.57636199999999,3
SR20-05423664,No Heat Complaint,20-03403005,11/9/2020 11:07 AM,11/17/2020 10:11 AM,Completed,,DOB - Buildings,Closed,7000 S Calumet Ave,60637,7000 S Calumet Ave-60637,"7000 S Calumet Ave, Chicago, IL 60637, USA",41.7673467,-87.6172078,3
SR20-05428998,No Heat Complaint,20-03406163,11/9/2020 9:02 PM,11/13/2020 3:27 PM,Completed,,DOB - Buildings,Closed,8400 S Escanaba Ave,60617,8400 S Escanaba Ave-60617,"8400 S Escanaba Ave, Chicago, IL 60617, USA",41.742672,-87.554283,2
SR20-05433043,No Heat Complaint,20-03408780,11/10/2020 12:15 PM,12/3/2020 1:04 PM,Completed,,DOB - Buildings,Closed,2800 W Harrison St,60612,2800 W Harrison St-60612,"2800 W Harrison St, Chicago, IL 60612, USA",41.8737958,-87.69611630000001,1
SR20-05434960,No Heat Complaint,20-03410139,11/10/2020 3:21 PM,11/12/2020 2:06 PM,Completed,,DOB - Buildings,Closed,7900 S Indiana Ave,60619,7900 S Indiana Ave-60619,"7900 S Indiana Ave, Chicago, IL 60619, USA",41.7510293,-87.61977569999999,2
SR20-05435980,No Heat Complaint,20-03410751,11/10/2020 6:10 PM,11/17/2020 3:13 PM,Completed,,DOB - Buildings,Closed,2600 S Tripp Ave,60623,2600 S Tripp Ave-60623,"2600 S Tripp Ave, Chicago, IL 60623, USA",41.8441663,-87.7306404,1
SR20-05436782,No Heat Complaint,20-03411193,11/10/2020 9:32 PM,11/13/2020 1:01 PM,Completed,,DOB - Buildings,Closed,1100 N Dearborn St,60610,1100 N Dearborn St-60610,"1100 N Dearborn St, Chicago, IL 60610, USA",41.9020552,-87.6302015,1
SR20-05437580,No Heat Complaint,20-03411585,11/11/2020 7:12 AM,11/12/2020 2:06 PM,Completed,call before coming out,DOB - Buildings,Closed,6200 S Park Shore East Ct,60637,6200 S Park Shore East Ct-60637,"6200 S Park Shore E Ct, Chicago, IL 60637, USA",41.7824443,-87.5881666,4
SR20-05437733,No Heat Complaint,20-03411685,11/11/2020 7:36 AM,11/16/2020 5:56 AM,Completed,,DOB - Buildings,Closed,12000 S Emerald Ave,60628,12000 S Emerald Ave-60628,"12000 S Emerald Ave, Chicago, IL 60628, USA",41.6742609,-87.63986020000002,1
SR20-05439518,No Heat Complaint,20-03412749,11/11/2020 10:57 AM,12/3/2020 12:37 PM,Completed,,DOB - Buildings,Closed,4900 W Harrison St,60644,4900 W Harrison St-60644,"4900 W Harrison St, Chicago, IL 60644, USA",41.8733999,-87.747135,1
SR20-05439521,No Heat Complaint,20-03412751,11/11/2020 10:57 AM,11/17/2020 11:10 AM,Completed,RING BELL FOR ENTRANCE INTO BUILDING,DOB - Buildings,Closed,3700 W Ohio St,60624,3700 W Ohio St-60624,"3700 W Ohio St, Chicago, IL 60624, USA",41.8918005,-87.71902709999999,1
SR20-05440261,No Heat Complaint,20-03413219,11/11/2020 12:21 PM,11/18/2020 8:46 AM,Completed,,DOB - Buildings,Closed,2200 N Monticello Ave,60647,2200 N Monticello Ave-60647,"2200 N Monticello Ave, Chicago, IL 60647, USA",41.9209479,-87.7180836,1
SR20-05441953,No Heat Complaint,20-03414345,11/11/2020 3:28 PM,11/17/2020 10:13 AM,Completed,,DOB - Buildings,Closed,2600 W Haddon Ave,60622,2600 W Haddon Ave-60622,"2600 W Haddon Ave, Chicago, IL 60622, USA",41.902292,-87.69211399999999,1
SR20-05443001,No Heat Complaint,20-03414860,11/11/2020 7:55 PM,11/12/2020 2:06 PM,Completed,,DOB - Buildings,Closed,7900 S Langley Ave,60619,7900 S Langley Ave-60619,"7900 S Langley Ave, Chicago, IL 60619, USA",41.7510895,-87.60780020000001,1
SR20-05443018,No Heat Complaint,20-03414869,11/11/2020 8:01 PM,11/13/2020 4:13 PM,Completed,,DOB - Buildings,Closed,11000 S Artesian Ave,60655,11000 S Artesian Ave-60655,"11000 S Artesian Ave, Chicago, IL 60655, USA",41.6936166,-87.6824936,2
SR20-05443068,No Heat Complaint,20-03414901,11/11/2020 8:23 PM,11/12/2020 11:22 AM,Completed,,DOB - Buildings,Closed,7400 S Coles Ave,60649,7400 S Coles Ave-60649,"7400 S Coles Ave, Chicago, IL 60649, USA",41.76129110000001,-87.56036259999999,1
SR20-05443422,No Heat Complaint,20-03415047,11/11/2020 11:16 PM,11/12/2020 2:06 PM,Completed,,DOB - Buildings,Closed,7900 S Dobson Ave,60619,7900 S Dobson Ave-60619,"7900 S Dobson Ave, Chicago, IL 60619, USA",41.751161,-87.59932069999999,5
SR20-05443653,No Heat Complaint,20-03415142,11/12/2020 3:31 AM,11/18/2020 9:07 AM,Completed,,DOB - Buildings,Closed,1500 N Monticello Ave,60651,1500 N Monticello Ave-60651,"1500 N Monticello Ave, Chicago, IL 60651, USA",41.908291,-87.71830399999999,1
SR20-05444523,No Heat Complaint,20-03415568,11/12/2020 8:41 AM,11/16/2020 3:47 PM,Completed,,DOB - Buildings,Closed,1800 S Central Park Ave,60623,1800 S Central Park Ave-60623,"1800 S Central Park Ave, Chicago, IL 60623, USA",41.856992,-87.7154879,2
SR20-05444616,No Heat Complaint,20-03415620,11/12/2020 8:52 AM,11/18/2020 9:07 AM,Completed,,DOB - Buildings,Closed,7200 S Jeffery Blvd,60649,7200 S Jeffery Blvd-60649,"7200 S Jeffery Blvd, Chicago, IL 60649, USA",41.7640005,-87.5764513,1
SR20-05445054,No Heat Complaint,20-03415862,11/12/2020 9:29 AM,11/18/2020 9:08 AM,Completed,IF WINDOW ISSUE WAS CORRECTED HEAT WOULDN'T BE AN ISSUE. I HAD TO GO OUT AN BUY A SPACE HEATER TO COMBAT COLD AIR. ALSO HAD TO STUFF BLANKETS TO COVER GAPS IN A/C !!!,DOB - Buildings,Closed,2900 S Dr Martin Luther King Jr Dr,60616,2900 S Dr Martin Luther King Jr Dr-60616,"2900 S Martin Luther King Dr, Chicago, IL 60616, USA",41.8420603,-87.617577,1
SR20-05446295,No Heat Complaint,20-03416563,11/12/2020 11:22 AM,11/18/2020 9:08 AM,Completed,,DOB - Buildings,Closed,7200 N Sheridan Rd,60626,7200 N Sheridan Rd-60626,"7200 N Sheridan Rd, Chicago, IL 60626, USA",42.0134362,-87.6642009,1
SR20-05450977,No Heat Complaint,20-03419123,11/12/2020 11:52 PM,11/18/2020 9:08 AM,Completed,,DOB - Buildings,Closed,5400 S Honore St,60609,5400 S Honore St-60609,"5400 S Honore St, Chicago, IL 60609, USA",41.795798,-87.67072019999999,1
SR20-05451003,No Heat Complaint,20-03419136,11/13/2020 12:11 AM,11/18/2020 9:08 AM,Completed,,DOB - Buildings,Closed,3000 N Monitor Ave,60634,3000 N Monitor Ave-60634,"3000 N Monitor Ave, Chicago, IL 60634, USA",41.9348489,-87.772426,3
SR20-05451132,No Heat Complaint,20-03419208,11/13/2020 2:37 AM,11/18/2020 9:08 AM,Completed,,DOB - Buildings,Closed,1200 W Leland Ave,60640,1200 W Leland Ave-60640,"1200 W Leland Ave, Chicago, IL 60640, USA",41.9673557,-87.65971669999999,2
SR20-05451218,No Heat Complaint,20-03419247,11/13/2020 5:10 AM,11/18/2020 9:08 AM,Completed,I HAVE NO HEAT!!!!!!!!!! I AM FREEZING IN MY APARTMENT EVERY NIGHT. I CAN SEE MY BREATH.,DOB - Buildings,Closed,1200 S Michigan Ave,60605,1200 S Michigan Ave-60605,"1200 S Michigan Ave, Chicago, IL 60605, USA",41.8672796,-87.6244081,1
SR20-05451580,No Heat Complaint,20-03419465,11/13/2020 7:35 AM,11/18/2020 9:08 AM,Completed,,DOB - Buildings,Closed,1100 N Kildare Ave,60651,1100 N Kildare Ave-60651,"1100 N Kildare Ave, Chicago, IL 60651, USA",41.900715,-87.73362399999999,2
SR20-05453170,No Heat Complaint,20-03420462,11/13/2020 11:08 AM,11/16/2020 2:03 PM,Completed,CALL BEFORE COMING OUT,DOB - Buildings,Closed,2400 W Pratt Blvd,60645,2400 W Pratt Blvd-60645,"2400 W Pratt Blvd, Chicago, IL 60645, USA",42.0050243,-87.6901338,1
